fecha,num,eureka1,eureka2,month_0.16666666666666666,month_0.25,month_0.3333333333333333,month_0.4166666666666667,month_0.5,month_0.5833333333333334,month_0.6666666666666666,month_0.75,month_0.8333333333333334,month_0.9166666666666666,month_1.0,day_0.16666666666666666,day_0.3333333333333333,day_0.5,day_0.6666666666666666,day_0.8333333333333334,day_1.0,Dom santo,NewYear,Constitucion,Jue santo,Vie santo,Madre,Grito,virgen,muertos,Virgen2,Navidad,nochebuena,toma,sab santo,rev,Super bowl,Mundial,año viejo,ones,t,Benito,Trabajo,elecciones,Oscar,PREBENITO,Invierno1,Primavera,verano,Otoño,Otoño2,Invierno2,calor1,calor2,frio1,frio2,fin,entre
2007-09-01,0.050434063662670524,0.5787037037037037,0.046337034307113854,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,244,0,0,0,0,0,0.0,0.0,0.7508821453775583,0.2491178546224418,0.0,0.0,0.5834266517357223,0.0,0.0,0.4165733482642777,1.0,0.0
2007-09-02,0.05064076064489458,1.0,0.046393167528475415,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,245,0,0,0,0,0,0.0,0.0,0.739590684544813,0.26040931545518703,0.0,0.0,0.5789473684210527,0.0,0.0,0.42105263157894735,1.0,0.0
2007-09-03,0.05084745762711865,0.0,0.04644147575979804,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,246,0,0,0,0,0,0.0,0.0,0.7282992237120678,0.27170077628793227,0.0,0.0,0.574468085106383,0.0,0.0,0.425531914893617,0.5,0.5
2007-09-04,0.051054154609342706,0.004629629629629629,0.04648102690827587,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,247,0,0,0,0,0,0.0,0.0,0.7170077628793226,0.2829922371206775,0.0,0.0,0.5699888017917133,0.0,0.0,0.43001119820828665,0.0,1.0
2007-09-05,0.051260851591566764,0.037037037037037035,0.046514246668424575,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,248,0,0,0,0,0,0.0,0.0,0.7057163020465773,0.29428369795342274,0.0,0.0,0.5655095184770437,0.0,0.0,0.43449048152295633,0.0,1.0
2007-09-06,0.05146754857379082,0.125,0.04654008478048965,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,249,0,0,0,0,0,0.0,0.0,0.6944248412138321,0.305575158786168,0.0,0.0,0.561030235162374,0.0,0.0,0.43896976483762595,0.0,1.0
2007-09-07,0.05167424555601488,0.2962962962962963,0.046560317612360215,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,250,0,0,0,0,0,0.0,0.0,0.6831333803810868,0.3168666196189132,0.0,0.0,0.5565509518477044,0.0,0.0,0.44344904815229563,0.5,0.5
2007-09-08,0.05188094253823894,0.5787037037037037,0.04657512745176993,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,251,0,0,0,0,0,0.0,0.0,0.6718419195483416,0.32815808045165845,0.0,0.0,0.5520716685330347,0.0,0.0,0.4479283314669653,1.0,0.0
2007-09-09,0.052087639520463004,1.0,0.04687668650297407,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,252,0,0,0,0,0,0.0,0.0,0.6605504587155964,0.3394495412844037,0.0,0.0,0.5475923852183651,0.0,0.0,0.45240761478163494,1.0,0.0
2007-09-10,0.05229433650268706,0.0,0.04718522530243384,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,253,0,0,0,0,0,0.0,0.0,0.6492589978828511,0.3507410021171489,0.0,0.0,0.5431131019036954,0.0,0.0,0.4568868980963046,0.5,0.5
2007-09-11,0.05250103348491112,0.004629629629629629,0.047491481920656144,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,254,0,0,0,0,0,0.0,0.0,0.6379675370501059,0.36203246294989416,0.0,0.0,0.5386338185890257,0.0,0.0,0.46136618141097424,0.0,1.0
2007-09-12,0.05270773046713518,0.037037037037037035,0.04779541477276276,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,255,0,0,0,0,0,0.0,0.0,0.6266760762173607,0.3733239237826394,0.0,0.0,0.5341545352743561,0.0,0.0,0.4658454647256439,0.0,1.0
2007-09-13,0.05291442744935924,0.125,0.04809581661253935,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,256,0,0,0,0,0,0.0,0.0,0.6153846153846154,0.38461538461538464,0.0,0.0,0.5296752519596865,0.0,0.0,0.47032474804031354,0.0,1.0
2007-09-14,0.053121124431583296,0.2962962962962963,0.04839274784606734,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,257,0,0,0,0,0,0.0,0.0,0.6040931545518702,0.3959068454481299,0.0,0.0,0.5251959686450168,0.0,0.0,0.4748040313549832,0.5,0.5
2007-09-15,0.05332782141380736,0.5787037037037037,0.04868597278468217,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,258,0,0,0,0,0,0.0,0.0,0.592801693719125,0.4071983062808751,0.0,0.0,0.5207166853303471,0.0,0.0,0.47928331466965285,1.0,0.0
2007-09-16,0.05353451839603142,1.0,0.04897442191326205,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,259,0,0,0,0,0,0.0,0.0,0.5815102328863797,0.41848976711362035,0.0,0.0,0.5162374020156775,0.0,0.0,0.48376259798432253,1.0,0.0
2007-09-17,0.05374121537825548,0.0,0.049280594177958575,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,260,0,0,0,0,0,0.0,0.0,0.5702187720536345,0.4297812279463656,0.0,0.0,0.5117581187010078,0.0,0.0,0.48824188129899215,0.5,0.5
2007-09-18,0.053947912360479536,0.004629629629629629,0.049583400340107046,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,261,0,0,0,0,0,0.0,0.0,0.5589273112208892,0.4410726887791108,0.0,0.0,0.5072788353863382,0.0,0.0,0.49272116461366183,0.0,1.0
2007-09-19,0.054154609342703594,0.037037037037037035,0.04987674678590983,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,262,0,0,0,0,0,0.0,0.0,0.547635850388144,0.45236414961185606,0.0,0.0,0.5027995520716685,0.0,0.0,0.49720044792833146,0.0,1.0
2007-09-20,0.05436130632492766,0.125,0.05016051446738667,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,263,0,0,0,0,0,0.0,0.0,0.5363443895553988,0.4636556104446013,0.0,0.0,0.49832026875699886,0.0,0.0,0.5016797312430011,0.0,1.0
2007-09-21,0.05456800330715172,0.2962962962962963,0.05043561104138468,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,264,0,0,0,0,0,0.0,0.0,0.5250529287226535,0.47494707127734653,0.0,0.0,0.49384098544232924,0.0,0.0,0.5061590145576708,0.5,0.5
2007-09-22,0.054774700289375776,0.5787037037037037,0.05070145092026963,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,265,0,0,0,0,0,0.0,0.0,0.5137614678899083,0.48623853211009177,0.0,0.0,0.48936170212765956,0.0,0.0,0.5106382978723404,1.0,0.0
2007-09-23,0.054981397271599834,1.0,0.050958538385175965,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,266,0,0,0,0,0,0.0,0.0,0.502470007057163,0.497529992942837,0.0,0.0,0.48488241881298993,0.0,0.0,0.5151175811870101,1.0,0.0
2007-09-24,0.05518809425382389,0.0,0.05120750101494755,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,267,0,0,0,0,0,0.0,0.0,0.4911785462244178,0.5088214537755822,0.0,0.0,0.48040313549832026,0.0,0.0,0.5195968645016797,0.5,0.5
2007-09-25,0.05539479123604795,0.004629629629629629,0.051448667990975895,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,268,0,0,0,0,0,0.0,0.0,0.4798870853916726,0.5201129146083274,0.0,0.0,0.47592385218365063,0.0,0.0,0.5240761478163494,0.0,1.0
2007-09-26,0.055601488218272016,0.037037037037037035,0.05170527310428543,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,269,0,0,0,0,0,0.0,0.0,0.46859562455892734,0.5314043754410727,0.0,0.0,0.47144456886898095,0.0,0.0,0.528555431131019,0.0,1.0
2007-09-27,0.055808185200496074,0.125,0.05203452145562973,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,270,0,0,0,0,0,0.0,0.0,0.4573041637261821,0.5426958362738179,0.0,0.0,0.4669652855543113,0.0,0.0,0.5330347144456887,0.0,1.0
2007-09-28,0.05601488218272013,0.2962962962962963,0.0523602894077885,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,271,0,0,0,0,0,0.0,0.0,0.44601270289343686,0.5539872971065631,0.0,0.0,0.46248600223964165,0.0,0.0,0.5375139977603584,0.5,0.5
2007-09-29,0.05622157916494419,0.5787037037037037,0.05268271024481962,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,272,0,0,0,0,0,0.0,0.0,0.4347212420606916,0.5652787579393084,0.0,0.0,0.458006718924972,0.0,0.0,0.541993281075028,1.0,0.0
2007-09-30,0.05642827614716825,1.0,0.05300373795535646,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,273,0,0,0,0,0,0.0,0.0,0.4234297812279464,0.5765702187720536,0.0,0.0,0.45352743561030234,0.0,0.0,0.5464725643896976,1.0,0.0
2007-10-01,0.05663497312939231,0.0,0.053353948812657974,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,274,0,0,0,0,0,0.0,0.0,0.41213832039520115,0.5878616796047988,0.0,0.0,0.4490481522956327,0.0,0.0,0.5509518477043673,0.5,0.5
2007-10-02,0.05684167011161637,0.004629629629629629,0.0539166435524477,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,275,0,0,0,0,0,0.0,0.0,0.4008468595624559,0.5991531404375441,0.0,0.0,0.44456886898096304,0.0,0.0,0.555431131019037,0.0,1.0
2007-10-03,0.05704836709384043,0.037037037037037035,0.05446630757149089,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,276,0,0,0,0,0,0.0,0.0,0.3895553987297107,0.6104446012702893,0.0,0.0,0.4400895856662934,0.0,0.0,0.5599104143337066,0.0,1.0
2007-10-04,0.05725506407606449,0.125,0.05500387463135334,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,277,0,0,0,0,0,0.0,0.0,0.37826393789696544,0.6217360621030346,0.0,0.0,0.43561030235162373,0.0,0.0,0.5643896976483762,0.0,1.0
2007-10-05,0.05746176105828855,0.2962962962962963,0.05552984921826305,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,278,0,0,0,0,0,0.0,0.0,0.3669724770642202,0.6330275229357798,0.0,0.0,0.4311310190369541,0.0,0.0,0.568868980963046,0.5,0.5
2007-10-06,0.057668458040512606,0.5787037037037037,0.056044840522352285,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,279,0,0,0,0,0,0.0,0.0,0.35568101623147497,0.644318983768525,0.0,0.0,0.42665173572228443,0.0,0.0,0.5733482642777156,1.0,0.0
2007-10-07,0.05787515502273667,1.0,0.05623540149754768,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,280,0,0,0,0,0,0.0,0.0,0.34438955539872973,0.6556104446012703,0.0,0.0,0.4221724524076148,0.0,0.0,0.5778275475923852,1.0,0.0
2007-10-08,0.05808185200496073,0.0,0.05636520288512792,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,281,0,0,0,0,0,0.0,0.0,0.3330980945659845,0.6669019054340155,0.0,0.0,0.4176931690929451,0.0,0.0,0.5823068309070548,0.5,0.5
2007-10-09,0.05828854898718479,0.004629629629629629,0.056474724547797235,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,282,0,0,0,0,0,0.0,0.0,0.32180663373323926,0.6781933662667607,0.0,0.0,0.4132138857782755,0.0,0.0,0.5867861142217246,0.0,1.0
2007-10-10,0.058495245969408846,0.037037037037037035,0.05656351767354911,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,283,0,0,0,0,0,0.0,0.0,0.310515172900494,0.689484827099506,0.0,0.0,0.4087346024636058,0.0,0.0,0.5912653975363942,0.0,1.0
2007-10-11,0.058701942951632904,0.125,0.05663177461770382,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,284,0,0,0,0,0,0.0,0.0,0.2992237120677488,0.7007762879322512,0.0,0.0,0.40425531914893614,0.0,0.0,0.5957446808510638,0.0,1.0
2007-10-12,0.05890863993385696,0.2962962962962963,0.05667892000299021,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,285,0,0,0,0,0,0.0,0.0,0.28793225123500354,0.7120677487649965,0.0,0.0,0.3997760358342665,0.0,0.0,0.6002239641657335,0.5,0.5
2007-10-13,0.05911533691608103,0.5787037037037037,0.05670492810823143,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,286,0,0,0,0,0,0.0,0.0,0.2766407904022583,0.7233592095977417,0.0,0.0,0.39529675251959684,0.0,0.0,0.6047032474804032,1.0,0.0
2007-10-14,0.059322033898305086,1.0,0.05670958872228903,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,287,0,0,0,0,0,0.0,0.0,0.26534932956951307,0.7346506704304869,0.0,0.0,0.3908174692049272,0.0,0.0,0.6091825307950728,1.0,0.0
2007-10-15,0.059528730880529145,0.0,0.05669299118676247,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,288,0,0,0,0,0,0.0,0.0,0.25405786873676783,0.7459421312632322,0.0,0.0,0.38633818589025753,0.0,0.0,0.6136618141097424,0.5,0.5
2007-10-16,0.0597354278627532,0.004629629629629629,0.05665492705767067,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,289,0,0,0,0,0,0.0,0.0,0.2427664079040226,0.7572335920959774,0.0,0.0,0.3818589025755879,0.0,0.0,0.6181410974244121,0.0,1.0
2007-10-17,0.05994212484497726,0.037037037037037035,0.056595143468460625,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,290,0,0,0,0,0,0.0,0.0,0.23147494707127736,0.7685250529287226,0.0,0.0,0.37737961926091823,0.0,0.0,0.6226203807390818,0.0,1.0
2007-10-18,0.06014882182720132,0.125,0.05651346771783762,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,291,0,0,0,0,0,0.0,0.0,0.22018348623853212,0.7798165137614679,0.0,0.0,0.3729003359462486,0.0,0.0,0.6270996640537514,0.0,1.0
2007-10-19,0.060355518809425385,0.2962962962962963,0.05641042330079695,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,292,0,0,0,0,0,0.0,0.0,0.20889202540578689,0.7911079745942131,0.0,0.0,0.3684210526315789,0.0,0.0,0.631578947368421,0.5,0.5
2007-10-20,0.06056221579164944,0.5787037037037037,0.0562856649081163,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,293,0,0,0,0,0,0.0,0.0,0.19760056457304165,0.8023994354269584,0.0,0.0,0.3639417693169093,0.0,0.0,0.6360582306830908,1.0,0.0
2007-10-21,0.0607689127738735,1.0,0.056139373885929725,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,294,0,0,0,0,0,0.0,0.0,0.1863091037402964,0.8136908962597036,0.0,0.0,0.3594624860022396,0.0,0.0,0.6405375139977604,1.0,0.0
2007-10-22,0.06097560975609756,0.0,0.05597137497852922,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,295,0,0,0,0,0,0.0,0.0,0.17501764290755117,0.8249823570924488,0.0,0.0,0.35498320268757,0.0,0.0,0.64501679731243,0.5,0.5
2007-10-23,0.06118230673832162,0.004629629629629629,0.055781795206766994,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,296,0,0,0,0,0,0.0,0.0,0.16372618207480594,0.8362738179251941,0.0,0.0,0.3505039193729003,0.0,0.0,0.6494960806270996,0.0,1.0
2007-10-24,0.06138900372054568,0.037037037037037035,0.055699789178107084,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,297,0,0,0,0,0,0.0,0.0,0.1524347212420607,0.8475652787579393,0.0,0.0,0.3460246360582307,0.0,0.0,0.6539753639417694,0.0,1.0
2007-10-25,0.06159570070276974,0.125,0.05585828078176031,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,298,0,0,0,0,0,0.0,0.0,0.14114326040931546,0.8588567395906845,0.0,0.0,0.341545352743561,0.0,0.0,0.658454647256439,0.0,1.0
2007-10-26,0.0618023976849938,0.2962962962962963,0.05599779507161271,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,299,0,0,0,0,0,0.0,0.0,0.12985179957657023,0.8701482004234298,0.0,0.0,0.3370660694288914,0.0,0.0,0.6629339305711086,0.5,0.5
2007-10-27,0.06200909466721786,0.5787037037037037,0.05611687320835639,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,300,0,0,0,0,0,0.0,0.0,0.11856033874382499,0.881439661256175,0.0,0.0,0.3325867861142217,0.0,0.0,0.6674132138857782,1.0,0.0
2007-10-28,0.062215791649441916,1.0,0.056214281835210926,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,301,0,0,0,0,0,0.0,0.0,0.10726887791107975,0.8927311220889202,0.0,0.0,0.3281075027995521,0.0,0.0,0.671892497200448,1.0,0.0
2007-10-29,0.062422488631665975,0.0,0.056288030418854405,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,302,0,0,0,0,0,0.0,0.0,0.09597741707833451,0.9040225829216655,0.0,0.0,0.3236282194848824,0.0,0.0,0.6763717805151176,0.5,0.5
2007-10-30,0.06262918561389004,0.004629629629629629,0.056268054171496086,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,303,0,0,0,0,0,0.0,0.0,0.08468595624558928,0.9153140437544107,0.0,0.0,0.3191489361702128,0.0,0.0,0.6808510638297872,0.0,1.0
2007-10-31,0.0628358825961141,0.037037037037037035,0.056186343031112605,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,304,0,0,0,0,0,0.0,0.0,0.07339449541284404,0.926605504587156,0.0,0.0,0.3146696528555431,0.0,0.0,0.6853303471444568,0.0,1.0
2007-11-01,0.06304257957833816,0.125,0.0560838800175242,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,305,0,0,0,0,0,0.0,0.0,0.062103034580098804,0.9378969654199012,0.0,0.0,0.3101903695408735,0.0,0.0,0.6898096304591266,0.0,1.0
